incident_id,date,province,attack_type,sector,severity,victims_count,financial_loss_idr,is_resolved,response_time_hours,source
INC-001304,2022-03-31,Kalimantan Timur,Phishing,Media,High,5894,260640047500.0,True,40.0,BSSN
INC-001050,2023-09-20,DKI Jakarta,Phishing,Energi,Medium,699,814084059.0,True,14.0,BSSN
INC-000603,2024-03-20,Jawa Timur,Phishing,Fintech,Low,81,357957630.0,True,56.0,BSSN
INC-001223,2023-01-09,DI Yogyakarta,DDoS,Telekomunikasi,Medium,956,6384663208.0,True,35.0,Laporan Publik
INC-001432,2023-07-27,Jawa Barat,DDoS,Media,Medium,244,888951536.0,False,71.0,BSSN
INC-000721,2020-10-27,DKI Jakarta,Phishing,Pendidikan,Medium,89,,False,103.0,Kominfo
INC-000262,2023-04-04,Maluku Utara,Social Engineering,Kesehatan,Medium,758,2427815634.0,True,13.0,Kominfo
INC-001438,2021-01-01,DKI Jakarta,Credential Stuffing,Transportasi,Medium,500,129938000.0,True,67.0,Laporan Publik
INC-000475,2022-09-23,Jawa Tengah,Man-in-the-Middle,UMKM,Medium,781,720026549.0,True,13.0,Kominfo
INC-001330,2022-11-08,Sulawesi Selatan,Man-in-the-Middle,Asuransi,Critical,86024,3399260726240.0,True,75.0,Laporan Publik
INC-001267,2021-06-22,Jawa Timur,Phishing,Media,High,1312,7912252160.0,True,9.0,Kepolisian
INC-001158,2021-10-09,Jawa Barat,DDoS,Manufaktur,Critical,69684,2292109540440.0,False,48.0,Kepolisian
INC-001014,2022-10-18,DKI Jakarta,DDoS,Manufaktur,Critical,69666,1057625322420.0,True,96.0,Kepolisian
INC-000057,2021-12-25,DKI Jakarta,Phishing,Telekomunikasi,Medium,772,,True,,BSSN
INC-000275,2022-05-22,DKI Jakarta,Cryptojacking,Manufaktur,Medium,360,538197840.0,True,1.0,Laporan Publik
INC-001336,2023-02-04,Jawa Barat,Man-in-the-Middle,Pemerintahan,Medium,748,5723326488.0,True,14.0,BSSN
INC-000427,2023-01-01,DI Yogyakarta,Man-in-the-Middle,Pendidikan,High,8562,337572390030.0,False,25.0,Laporan Publik
INC-001245,2021-06-09,DKI Jakarta,Ransomware,UMKM,High,1260,60765528600.0,True,5.0,Kominfo
INC-001149,2021-11-22,DKI Jakarta,Phishing,Kesehatan,High,1104,11643479520.0,True,13.0,BSSN
INC-000374,2021-02-02,Sumatera Utara,Social Engineering,Perbankan,High,4118,27854666750.0,True,96.0,Laporan Publik
INC-001168,2020-09-06,Banten,Data Breach,Energi,Critical,26117,1506648726310.0,True,1.0,Kominfo
INC-000604,2023-04-26,Kalimantan Selatan,Phishing,Pendidikan,High,7445,319009129875.0,True,107.0,BSSN
INC-000006,2021-07-08,Sumatera Barat,Phishing,Manufaktur,Medium,657,3404619990.0,True,5.0,Laporan Publik
INC-001259,2023-08-19,Jawa Barat,Social Engineering,Asuransi,High,1179,16312095765.0,True,58.0,BSSN
INC-001484,2020-10-08,DI Yogyakarta,Business Email Compromise,Media,Medium,628,1331452944.0,True,13.0,Laporan Publik
INC-000698,2022-06-17,Jambi,SQL Injection,Perbankan,Medium,179,30702796.0,True,102.0,Laporan Publik
INC-000750,2023-07-14,Jawa Barat,Data Breach,UMKM,High,9479,77176216990.0,False,22.0,Kominfo
INC-000333,2023-04-12,Sulawesi Utara,Cryptojacking,Pemerintahan,High,6138,28706137020.0,True,100.0,Kepolisian
INC-001285,2023-07-14,Lampung,Man-in-the-Middle,Perbankan,High,691,19753934860.0,True,109.0,Kominfo
INC-001414,2022-12-20,Banten,Malware,Perbankan,Low,35,30465680.0,True,18.0,BSSN
INC-000985,2021-06-10,Sumatera Utara,Ransomware,Energi,Medium,649,522648786.0,True,11.0,Laporan Publik
INC-000222,2021-03-20,Banten,Phishing,Energi,Medium,181,1161450031.0,True,52.0,Laporan Publik
INC-000530,2023-06-17,DKI Jakarta,Phishing,Energi,Medium,148,984770540.0,True,116.0,BSSN
INC-001024,2020-11-25,Jawa Barat,Phishing,Kesehatan,High,4468,184129966100.0,False,39.0,Laporan Publik
INC-001156,2023-03-04,Jawa Timur,Man-in-the-Middle,E-Commerce,Medium,424,213506048.0,True,64.0,Kominfo
INC-000509,2021-01-18,DKI Jakarta,Malware,Energi,Critical,23694,687440893260.0,True,120.0,BSSN
INC-000477,2022-06-11,Banten,SQL Injection,Transportasi,Medium,55,275587015.0,True,9.0,Laporan Publik
INC-000258,2023-09-03,Jawa Barat,DDoS,Media,Medium,203,166030452.0,True,42.0,Kepolisian
INC-000628,2022-04-16,Jawa Barat,Man-in-the-Middle,Pemerintahan,Medium,485,1219557235.0,True,139.0,BSSN
INC-000834,2021-05-17,Jawa Timur,Data Breach,Fintech,Critical,80915,4586374671850.0,True,21.0,BSSN
INC-000163,2021-08-27,Jawa Barat,DDoS,Manufaktur,High,5410,218442761900.0,False,77.0,Kominfo
INC-000724,2021-11-10,Banten,DDoS,Telekomunikasi,Low,7,24365565.0,True,86.0,Kepolisian
INC-000555,2022-03-15,Papua Barat,Website Defacement,Energi,High,4088,,False,39.0,Laporan Publik
INC-000875,2020-11-19,Maluku Utara,Data Breach,Transportasi,Critical,15908,,True,68.0,BSSN
INC-000617,2021-12-07,Kalimantan Timur,Malware,Media,Low,80,239708400.0,False,17.0,BSSN
INC-000858,2021-01-10,Jawa Tengah,DDoS,Pemerintahan,Medium,598,2547457276.0,True,49.0,Laporan Publik
INC-000122,2023-11-24,Jawa Timur,Man-in-the-Middle,E-Commerce,High,4176,190735438320.0,False,25.0,Kepolisian
INC-001306,2022-11-17,Jawa Timur,Man-in-the-Middle,Pemerintahan,High,5320,163903401200.0,True,26.0,Kepolisian
INC-001094,2023-03-28,DKI Jakarta,Data Breach,Pendidikan,High,2373,111207109230.0,False,7.0,BSSN
INC-000085,2023-02-24,Jawa Tengah,Phishing,Manufaktur,Medium,615,3774168900.0,True,13.0,Laporan Publik
INC-000204,2024-05-27,DKI Jakarta,Malware,Telekomunikasi,Critical,76591,6952865111740.0,False,24.0,Kominfo
INC-000128,2021-01-16,Jambi,Data Breach,Energi,High,8629,243816407485.0,True,8.0,Kominfo
INC-000106,2022-03-05,Banten,Credential Stuffing,Telekomunikasi,Medium,75,413900475.0,False,53.0,Kominfo
INC-000875,2020-11-19,Maluku Utara,Data Breach,Transportasi,Critical,15908,,True,68.0,BSSN
INC-001167,2024-10-22,Jawa Tengah,Phishing,Ritel,Low,67,484248061.0,False,47.0,Laporan Publik
INC-000195,2023-03-27,Jawa Tengah,Data Breach,Kesehatan,Low,50,271295500.0,False,65.0,Kominfo
INC-000169,2024-07-01,Jawa Barat,Data Breach,Manufaktur,Medium,948,668815896.0,True,53.0,Kominfo
INC-000872,2021-10-30,Sulawesi Utara,Data Breach,Telekomunikasi,Medium,257,433651777.0,False,59.0,Laporan Publik
INC-000235,2024-03-31,Jawa Barat,Social Engineering,Perbankan,High,2502,64620667710.0,True,14.0,Kepolisian
INC-001450,2024-03-13,Jawa Barat,Malware,E-Commerce,Low,74,705967770.0,True,11.0,Laporan Publik
INC-000341,2024-01-28,Bali,Ransomware,Fintech,High,4893,57107866620.0,True,108.0,Kominfo
INC-000309,2022-12-05,Bali,Malware,UMKM,Medium,402,3112644594.0,True,40.0,BSSN
INC-000909,2022-11-13,DKI Jakarta,Ransomware,Ritel,High,627,1519010955.0,True,95.0,Kominfo
INC-000921,2022-01-23,DI Yogyakarta,Data Breach,Transportasi,Medium,51,44326803.0,True,122.0,BSSN
INC-001157,2021-08-14,Jawa Tengah,Data Breach,Media,Medium,362,2895692662.0,False,98.0,Laporan Publik
INC-000152,2024-02-21,Banten,DDoS,Energi,Low,23,40737117.0,True,10.0,BSSN
INC-000221,2021-09-22,Kalimantan Utara,Social Engineering,Kesehatan,Low,47,41226050.0,True,77.0,Kominfo
INC-001393,2021-11-04,DKI Jakarta,Malware,Perbankan,Medium,441,,True,25.0,Kepolisian
INC-000751,2024-01-09,Jawa Barat,Data Breach,Media,High,5990,285037983600.0,True,28.0,Kominfo
INC-000410,2021-02-16,Jawa Barat,Data Breach,Manufaktur,High,3260,92992885500.0,False,70.0,Kepolisian
INC-000723,2024-01-17,Papua,DDoS,Asuransi,High,1540,14338970800.0,True,26.0,Kominfo
INC-000206,2022-09-30,Jawa Barat,Website Defacement,UMKM,High,8438,65218103610.0,True,43.0,Kominfo
INC-001303,2021-08-30,Nusa Tenggara Timur,Phishing,Asuransi,High,9053,284810639080.0,True,5.0,BSSN
INC-000288,2023-09-21,DKI Jakarta,DDoS,Manufaktur,High,7183,176613089950.0,False,117.0,Kominfo
INC-000851,2023-09-10,Maluku Utara,Data Breach,E-Commerce,Critical,82007,316688072040.0,True,10.0,Kepolisian
INC-000207,2020-11-16,Jawa Tengah,Social Engineering,UMKM,Low,23,53681287.0,False,67.0,BSSN
INC-000890,2021-01-07,Banten,Data Breach,Manufaktur,High,6207,,False,105.0,Kominfo
INC-001170,2023-05-07,Jawa Barat,Malware,UMKM,Medium,859,3436236225.0,True,124.0,Laporan Publik
INC-001256,2020-08-27,Jawa Tengah,Phishing,Pendidikan,Low,14,94101056.0,True,22.0,Laporan Publik
INC-000176,2023-09-27,DKI Jakarta,Data Breach,Energi,Critical,94823,4360821584610.0,False,16.0,Kepolisian
INC-000193,2022-03-17,Jawa Barat,Ransomware,UMKM,High,5539,270960596215.0,False,350.0,Kepolisian
INC-000398,2022-03-15,Banten,Data Breach,Transportasi,Critical,55544,2247899561840.0,True,38.0,Laporan Publik
INC-000192,2022-12-13,Jawa Barat,SQL Injection,Ritel,Critical,22514,,True,62.0,BSSN
INC-000232,2022-10-31,DKI Jakarta,Malware,Fintech,Medium,427,267801163.0,False,27.0,BSSN
INC-001284,2023-04-06,Jawa Barat,DDoS,Manufaktur,Medium,347,42813554.0,True,42.0,Kepolisian
INC-000282,2024-03-19,Jawa Barat,Man-in-the-Middle,UMKM,Critical,38606,50142244920.0,True,24.0,Kominfo
INC-000451,2023-04-18,Sulawesi Tengah,DDoS,Media,Low,40,,False,25.0,Laporan Publik
INC-000722,2024-10-14,Kalimantan Tengah,Phishing,Ritel,Medium,532,4194392804.0,True,169.0,Kepolisian
INC-001347,2020-11-23,Aceh,Phishing,Energi,High,2893,18181463520.0,False,52.0,Kepolisian
INC-001495,2020-12-02,Sulawesi Barat,Business Email Compromise,Pendidikan,Low,35,74064970.0,True,87.0,Kepolisian
INC-001131,2023-02-23,Riau,Credential Stuffing,Ritel,High,9440,145791029600.0,True,163.0,Kepolisian
INC-000688,2020-11-29,Jawa Barat,SQL Injection,Asuransi,Medium,198,1139097960.0,True,39.0,BSSN
INC-000274,2022-03-26,Jambi,DDoS,Kesehatan,Low,17,33270428.0,True,9.0,Kominfo
INC-000874,2023-05-02,DKI Jakarta,Malware,Ritel,Critical,17450,325126655000.0,True,29.0,Laporan Publik
INC-000181,2022-10-03,Lampung,Data Breach,Transportasi,Critical,28624,709523697280.0,True,25.0,Kepolisian
INC-001017,2024-03-01,DKI Jakarta,Phishing,Fintech,High,3958,,False,8.0,Kominfo
INC-000905,2023-09-06,Jawa Barat,Phishing,Perbankan,Critical,67720,1269393792800.0,False,64.0,BSSN
INC-000919,2022-03-08,Sumatera Barat,Website Defacement,Manufaktur,Medium,808,5773541376.0,True,57.0,Kominfo
INC-000214,2022-12-12,Jawa Tengah,Man-in-the-Middle,Manufaktur,Medium,23,143346787.0,True,88.0,Kepolisian
INC-001386,2022-09-07,Jawa Barat,Phishing,Pendidikan,Low,76,457840416.0,False,1.0,Laporan Publik
INC-000038,2024-10-04,Banten,Data Breach,Telekomunikasi,Medium,587,2228023657.0,True,143.0,Laporan Publik
INC-001208,2023-10-14,Jawa Barat,Ransomware,Media,Critical,43036,269386854520.0,True,153.0,BSSN
INC-000955,2024-06-12,Jawa Tengah,Social Engineering,Perbankan,Medium,81,194986116.0,True,57.0,BSSN
INC-000162,2022-02-04,Banten,Ransomware,Ritel,Medium,714,1578852492.0,True,24.0,Kepolisian
INC-001137,2024-04-21,Jawa Tengah,SQL Injection,UMKM,Low,88,617310056.0,True,12.0,Kominfo
INC-000013,2023-05-15,DKI Jakarta,Social Engineering,UMKM,High,3087,110136180105.0,True,6.0,Laporan Publik
INC-000810,2023-08-07,Jawa Timur,Data Breach,Telekomunikasi,Critical,91964,3475337952800.0,True,137.0,BSSN
INC-000993,2021-01-18,Jawa Timur,Business Email Compromise,Telekomunikasi,Medium,20,197582760.0,True,66.0,Kominfo
INC-000425,2022-08-06,Jawa Timur,Phishing,Pendidikan,Medium,686,6639754212.0,True,167.0,Kominfo
INC-000817,2023-02-21,Sulawesi Selatan,Data Breach,Pemerintahan,Medium,236,423257740.0,True,161.0,Laporan Publik
INC-000087,2022-10-08,Bangka Belitung,DDoS,Fintech,High,2977,43219014280.0,False,49.0,Kominfo
INC-001300,2023-06-01,Sulawesi Utara,Ransomware,Perbankan,Critical,34205,1331033873150.0,False,79.0,Kominfo
INC-001437,2023-01-26,Jawa Barat,Credential Stuffing,Asuransi,Critical,80720,4841691343200.0,True,20.0,Kepolisian
INC-000393,2024-06-16,Jawa Barat,Social Engineering,E-Commerce,Low,26,176870330.0,True,162.0,Kominfo
INC-001194,2020-10-29,DKI Jakarta,Phishing,Kesehatan,High,2632,19820078600.0,True,30.0,Kominfo
INC-000536,2021-10-09,Kalimantan Barat,Phishing,E-Commerce,Medium,735,2218695990.0,True,16.0,Kepolisian
INC-000566,2022-12-21,Nusa Tenggara Timur,Ransomware,Asuransi,High,1932,50558343780.0,True,12.0,BSSN
INC-000220,2023-07-19,Jawa Barat,Social Engineering,Pendidikan,High,5053,234739616235.0,True,149.0,Kepolisian
INC-001358,2021-08-19,Banten,Phishing,Asuransi,Medium,164,1229693156.0,True,74.0,Laporan Publik
INC-000501,2021-08-05,Banten,Phishing,Asuransi,Low,78,434639010.0,True,18.0,BSSN
INC-000979,2021-03-29,Jawa Barat,Phishing,Manufaktur,Low,81,78152445.0,True,29.0,BSSN
INC-001001,2024-08-25,DKI Jakarta,SQL Injection,E-Commerce,Low,84,524366052.0,True,4.0,Kominfo
INC-000112,2022-01-10,Jawa Barat,Malware,Fintech,Low,46,214337552.0,False,27.0,Kominfo
INC-001392,2024-06-01,DKI Jakarta,Phishing,Perbankan,High,8316,223553747340.0,True,3.0,BSSN
INC-000297,2021-02-16,Jawa Tengah,Malware,Telekomunikasi,Low,39,345622953.0,True,107.0,Kominfo
INC-000588,2023-10-21,Banten,Malware,Kesehatan,Low,17,67258749.0,True,18.0,BSSN
INC-000916,2021-08-30,Jawa Tengah,Malware,Media,High,5306,257674933110.0,False,,Laporan Publik
INC-000125,2024-11-03,DKI Jakarta,Phishing,Pendidikan,Medium,714,5578774026.0,True,43.0,BSSN
INC-000806,2024-01-15,DKI Jakarta,Phishing,Pendidikan,Low,91,683868822.0,True,105.0,Kominfo
INC-000307,2023-04-08,Jawa Barat,SQL Injection,Pendidikan,High,6575,277897963750.0,True,113.0,Laporan Publik
INC-000907,2020-06-10,Sumatera Barat,Phishing,Perbankan,High,6443,21047992400.0,True,13.0,Kominfo
INC-000160,2022-03-18,Jawa Barat,Data Breach,UMKM,High,3721,156816633280.0,True,70.0,Kominfo
INC-000660,2023-06-09,DKI Jakarta,Credential Stuffing,Ritel,Critical,83799,8032120742160.0,True,65.0,Kominfo
INC-000876,2022-10-24,Banten,Phishing,Transportasi,Low,60,57349020.0,True,35.0,BSSN
INC-000449,2021-09-08,Nusa Tenggara Timur,Credential Stuffing,Manufaktur,Medium,752,2025029968.0,True,111.0,Kominfo
INC-001482,2022-07-27,Jawa Barat,Social Engineering,Energi,Low,35,131711125.0,False,24.0,BSSN
INC-000167,2022-01-23,Jawa Barat,Malware,Transportasi,Medium,832,5380575616.0,True,6.0,Kominfo
INC-001176,2023-06-06,Kalimantan Selatan,Social Engineering,Pemerintahan,Critical,10628,901222728560.0,True,74.0,Kominfo
INC-001494,2024-01-04,Jawa Barat,Zero-Day Exploit,Pemerintahan,High,6745,204836240725.0,True,45.0,Laporan Publik
INC-001345,2022-06-23,Papua,Phishing,Transportasi,Medium,33,184640907.0,True,16.0,Kepolisian
INC-001324,2024-03-27,Jawa Barat,Man-in-the-Middle,Manufaktur,Medium,406,,True,61.0,BSSN
INC-000478,2023-03-02,Sumatera Selatan,Business Email Compromise,Asuransi,Medium,513,4076575020.0,False,67.0,Laporan Publik
INC-001165,2022-03-27,Sumatera Utara,Credential Stuffing,Asuransi,High,9330,5075426700.0,False,35.0,Kepolisian
INC-000248,2022-11-04,Jawa Tengah,Phishing,Fintech,Medium,746,3468928348.0,True,123.0,BSSN
INC-000881,2024-07-29,Jawa Barat,Social Engineering,Kesehatan,Medium,502,4227292302.0,True,19.0,Kominfo
INC-000243,2021-03-25,Jawa Timur,Data Breach,Pemerintahan,Medium,330,931921980.0,True,54.0,Kepolisian
INC-000025,2022-05-02,Kalimantan Tengah,DDoS,E-Commerce,High,176,3128142160.0,True,3.0,Kominfo
INC-000217,2023-09-26,Jawa Timur,Insider Threat,Fintech,Medium,707,5164828011.0,False,17.0,Kepolisian
INC-000564,2022-11-18,Jawa Barat,Data Breach,Energi,Critical,98243,6696721323410.0,True,20.0,Kepolisian
INC-001279,2024-10-02,Sulawesi Utara,Malware,Pemerintahan,Low,42,309896664.0,True,58.0,Kepolisian
INC-000554,2022-11-11,Sulawesi Selatan,Phishing,Telekomunikasi,Low,30,291758160.0,True,86.0,Kominfo
INC-001012,2022-06-07,Banten,Ransomware,Transportasi,Medium,436,2523329508.0,True,9.0,Kominfo
INC-001155,2021-05-31,DI Yogyakarta,Ransomware,Kesehatan,Critical,20977,797245149360.0,True,87.0,Laporan Publik
INC-001009,2024-11-05,Papua Barat,Business Email Compromise,Transportasi,Medium,484,4781489240.0,True,4.0,BSSN
INC-000446,2022-10-21,Banten,Data Breach,Manufaktur,Medium,220,1768163760.0,True,105.0,Laporan Publik
INC-001360,2023-05-24,Jawa Timur,Ransomware,Perbankan,High,4180,121545496600.0,True,11.0,Kepolisian
INC-000052,2023-08-11,Jawa Barat,Data Breach,Media,Critical,11391,130569451410.0,True,1.0,Kepolisian
INC-001102,2023-03-27,DKI Jakarta,Zero-Day Exploit,Perbankan,High,5973,268853211660.0,False,17.0,BSSN
INC-001307,2024-03-17,Banten,Social Engineering,E-Commerce,Medium,592,3884129168.0,True,164.0,BSSN
INC-000571,2023-11-06,Riau,Data Breach,Asuransi,High,6511,172510214645.0,False,43.0,Kepolisian
INC-000863,2020-04-24,Sumatera Selatan,Social Engineering,Transportasi,Medium,939,4272187080.0,True,,Kepolisian
INC-001323,2024-06-28,DKI Jakarta,Data Breach,E-Commerce,High,5305,261422840375.0,True,54.0,BSSN
INC-000355,2022-09-25,Kalimantan Utara,SQL Injection,Asuransi,High,5302,163309473470.0,True,4.0,BSSN
INC-000291,2023-12-02,DKI Jakarta,Data Breach,Fintech,High,9591,438173227125.0,True,7.0,Kominfo
INC-000585,2021-12-24,Gorontalo,DDoS,Asuransi,Low,2,5308586.0,False,13.0,Kepolisian
INC-000002,2022-12-26,DKI Jakarta,Zero-Day Exploit,Media,Low,53,486573231.0,True,0.0,Laporan Publik
INC-000703,2022-11-15,Nusa Tenggara Timur,Ransomware,Kesehatan,Critical,63451,4234493219930.0,True,22.0,BSSN
INC-001235,2021-12-01,Banten,Malware,Pemerintahan,Low,48,297120336.0,True,45.0,Kominfo
INC-000011,2024-07-25,Jawa Barat,Malware,Pemerintahan,Medium,56,353252872.0,False,231.0,Laporan Publik
INC-000972,2023-11-10,DKI Jakarta,DDoS,Energi,Medium,396,1987720020.0,True,23.0,Kepolisian
INC-000943,2024-04-08,Bali,Phishing,Telekomunikasi,Medium,720,6803627760.0,True,3.0,Kepolisian
INC-001388,2021-09-14,Sumatera Selatan,Data Breach,Fintech,Critical,68850,3308148175500.0,True,24.0,BSSN
INC-001277,2023-03-30,Jawa Barat,Man-in-the-Middle,Fintech,Critical,82701,5860737032580.0,True,19.0,Laporan Publik
INC-000791,2023-11-27,Bengkulu,Zero-Day Exploit,Asuransi,Critical,28115,1169291885150.0,True,24.0,Kepolisian
INC-000707,2022-01-08,Kalimantan Selatan,Cryptojacking,Kesehatan,Low,9,7820784.0,True,18.0,BSSN
INC-000631,2023-10-03,Sulawesi Barat,Business Email Compromise,Pendidikan,High,7873,76614209980.0,True,77.0,Kepolisian
INC-000127,2024-10-11,DKI Jakarta,Data Breach,Telekomunikasi,Critical,22605,395447122950.0,False,3.0,Kepolisian
INC-000785,2021-03-24,Jawa Barat,Phishing,Energi,Medium,32,137220352.0,True,15.0,Kepolisian
INC-000465,2022-05-25,Jawa Timur,Social Engineering,Asuransi,High,9328,6839196320.0,True,4.0,Kepolisian
INC-001219,2023-10-30,DKI Jakarta,Data Breach,Telekomunikasi,High,7485,232625940750.0,True,39.0,Kepolisian
INC-000592,2021-08-13,DKI Jakarta,Zero-Day Exploit,E-Commerce,Critical,23076,2060329583520.0,False,68.0,Kepolisian
INC-001008,2024-02-19,DKI Jakarta,Malware,Media,High,2727,,True,67.0,BSSN
INC-001431,2024-09-22,Sulawesi Utara,Credential Stuffing,Energi,High,7734,,True,147.0,Kominfo
INC-001004,2022-03-13,Sulawesi Barat,Malware,Fintech,Medium,19,67514638.0,True,66.0,Kominfo
INC-000740,2022-06-01,Jawa Barat,Business Email Compromise,Perbankan,Medium,850,3277727500.0,False,16.0,Kepolisian
INC-000807,2024-01-07,Jawa Timur,Website Defacement,UMKM,Medium,426,1042099518.0,True,54.0,Kepolisian
INC-001160,2021-08-07,DKI Jakarta,Man-in-the-Middle,Asuransi,Medium,992,9534759776.0,True,14.0,Kepolisian
INC-001150,2023-07-30,DKI Jakarta,Data Breach,Pendidikan,Critical,4271,183375940230.0,True,100.0,Kominfo
INC-000467,2021-08-10,Jawa Barat,Data Breach,Ritel,Critical,72035,909438993600.0,True,7.0,Laporan Publik
INC-001401,2024-03-21,Jawa Barat,SQL Injection,Pemerintahan,High,7442,302662679470.0,True,1.0,BSSN
INC-000932,2024-04-10,Kalimantan Selatan,Data Breach,Ritel,Low,88,104477208.0,True,92.0,Kominfo
INC-001346,2021-07-20,Jawa Tengah,Data Breach,Manufaktur,Critical,49068,1691350898040.0,False,34.0,BSSN
INC-001280,2023-03-12,Banten,Data Breach,Manufaktur,High,1440,19039003200.0,True,21.0,Laporan Publik
INC-001138,2020-11-25,DKI Jakarta,Phishing,UMKM,High,7778,111307380120.0,True,20.0,Kominfo
INC-000986,2021-04-04,Kalimantan Timur,Ransomware,Fintech,Critical,11207,391580424900.0,True,2.0,Laporan Publik
INC-000667,2023-01-19,Sulawesi Utara,Data Breach,Fintech,Medium,990,3721655520.0,False,5.0,Kominfo
INC-001493,2023-04-19,Bangka Belitung,Social Engineering,Perbankan,High,5392,78449771680.0,False,20.0,Kepolisian
INC-000457,2023-04-25,Kalimantan Barat,Phishing,Manufaktur,High,424,9259958600.0,False,28.0,Kepolisian
INC-000172,2022-09-28,Banten,Business Email Compromise,Pemerintahan,Medium,205,350875745.0,True,32.0,Laporan Publik
INC-001015,2023-11-17,Sulawesi Utara,Zero-Day Exploit,Manufaktur,Medium,445,1071251170.0,True,103.0,Kepolisian
INC-000687,2022-06-22,Banten,DDoS,Perbankan,High,8750,251043275000.0,True,4.0,Kepolisian
INC-000760,2023-04-21,Jawa Tengah,DDoS,Transportasi,High,656,27300322320.0,False,110.0,Kepolisian
INC-000083,2021-03-14,Banten,Phishing,Transportasi,Medium,800,2219988800.0,True,180.0,BSSN
INC-000404,2024-02-16,Sulawesi Tengah,Phishing,Pemerintahan,High,4903,163913222630.0,True,33.0,BSSN
INC-000713,2023-01-24,Aceh,SQL Injection,Perbankan,Medium,582,5308717074.0,False,17.0,Kepolisian
INC-000298,2022-02-09,DKI Jakarta,Malware,Pendidikan,Critical,89731,6803786674060.0,True,103.0,Kepolisian
INC-000502,2022-01-04,DKI Jakarta,Malware,Perbankan,Medium,841,5934968958.0,False,10.0,Kepolisian
INC-001272,2022-05-08,Jawa Timur,DDoS,Energi,Medium,597,3145480167.0,True,55.0,BSSN
INC-000922,2023-12-07,Papua,Phishing,Pemerintahan,Medium,21,33775266.0,True,6.0,BSSN
INC-000032,2022-05-06,Lampung,Business Email Compromise,Kesehatan,High,2973,14906770650.0,True,18.0,Laporan Publik
INC-000338,2024-06-01,Nusa Tenggara Barat,Malware,Pendidikan,High,6058,,True,10.0,BSSN
INC-001212,2021-12-16,Jawa Timur,Cryptojacking,Pendidikan,High,9631,383811770855.0,True,20.0,Kepolisian
INC-000468,2022-01-23,Sumatera Selatan,Man-in-the-Middle,E-Commerce,Low,90,750315870.0,False,8.0,Laporan Publik
INC-001112,2020-02-01,Jawa Barat,Credential Stuffing,E-Commerce,Medium,649,2706434489.0,True,89.0,Kepolisian
INC-000156,2021-12-25,Jawa Barat,Data Breach,Media,High,6038,150915009790.0,True,76.0,Laporan Publik
INC-000877,2023-03-19,Jawa Barat,Malware,Asuransi,Medium,336,2220851136.0,True,12.0,Kepolisian
INC-001475,2023-01-28,Jawa Timur,Phishing,Energi,Medium,483,2562010227.0,True,,BSSN
INC-001058,2024-09-17,Jawa Tengah,DDoS,Manufaktur,Medium,793,1160402451.0,True,101.0,BSSN
INC-001080,2022-04-10,Jawa Barat,Business Email Compromise,Perbankan,Medium,386,1210979658.0,True,138.0,Kominfo
INC-000472,2024-03-22,Jawa Timur,Cryptojacking,Pendidikan,Low,93,201326214.0,True,8.0,Kominfo
INC-001161,2020-10-21,Jawa Tengah,Social Engineering,Energi,Medium,497,1946603379.0,True,4.0,Laporan Publik
INC-000009,2022-09-01,Jawa Tengah,DDoS,Asuransi,Medium,693,5106755808.0,True,90.0,BSSN
INC-000069,2024-04-26,Jawa Barat,Man-in-the-Middle,Asuransi,Low,49,114758931.0,True,9.0,Laporan Publik
INC-001483,2023-12-24,DKI Jakarta,Malware,Pendidikan,High,9522,297572402880.0,False,140.0,Laporan Publik
INC-001322,2023-06-05,Gorontalo,Ransomware,Fintech,Medium,311,855630042.0,True,106.0,Kominfo
INC-000616,2021-05-26,Jawa Tengah,Malware,Transportasi,Medium,713,6400772833.0,False,14.0,Kominfo
INC-000522,2022-03-19,Jawa Barat,Credential Stuffing,Pendidikan,Medium,685,2690882075.0,True,46.0,BSSN
INC-001236,2021-02-26,DKI Jakarta,Phishing,Asuransi,Medium,704,579961536.0,True,6.0,BSSN
INC-001367,2023-06-29,Sulawesi Tenggara,Ransomware,Transportasi,Low,59,163995810.0,True,62.0,BSSN
INC-000533,2022-05-29,Jawa Timur,Malware,Energi,Low,1,5882655.0,True,1.0,Kepolisian
INC-001230,2023-02-19,Bengkulu,Phishing,E-Commerce,Medium,889,8462619473.0,True,5.0,Kepolisian
INC-000301,2022-10-28,Sulawesi Tenggara,Data Breach,E-Commerce,High,5973,63638970120.0,True,,Kepolisian
INC-000470,2020-12-22,DKI Jakarta,DDoS,Perbankan,High,8127,320041991430.0,True,73.0,Kepolisian
INC-001474,2024-11-09,Bengkulu,Cryptojacking,Manufaktur,High,3566,173136449830.0,False,3.0,Laporan Publik
INC-000715,2021-06-08,Jawa Timur,Phishing,Energi,Low,2,8185704.0,False,28.0,Kepolisian
INC-000654,2023-03-07,Jawa Timur,Phishing,Pendidikan,Medium,502,514506828.0,True,123.0,Laporan Publik
INC-000796,2023-07-18,Sulawesi Utara,Social Engineering,UMKM,Medium,476,421028664.0,False,12.0,Kepolisian
INC-000693,2022-12-30,Sumatera Selatan,Insider Threat,Telekomunikasi,Medium,627,4223185461.0,False,3.0,Kominfo
INC-000720,2022-02-17,Jawa Barat,DDoS,Media,High,9777,226958829465.0,False,28.0,Laporan Publik
INC-001271,2021-08-30,Jawa Tengah,Social Engineering,Media,Medium,258,1180206810.0,True,8.0,BSSN
